,koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,ra,dec,koi_kepmag
5590,FALSE POSITIVE,1,0,0,0,1.303570451,146.145985,0.000277,-0.000277,0.548,2.28163,0.00616,-0.00616,332340.0,235.58,2720.0,12920.56,573.2,4884.0,148.0,-111.0,3.279,0.32,-0.32,3.584,292.00238,38.4352,15.832
5591,FALSE POSITIVE,1,0,1,0,3.72277264,136.51757,0.00562,-0.00562,1.2672,15.869,0.331,-0.331,1114.6,22.78,945.0,188.82,58.1,5333.0,207.0,-178.0,4.633,0.033,-0.107,0.688,291.98618,41.55703,15.673
5592,FALSE POSITIVE,0,1,0,0,3.886730304,135.0201,0.00273,-0.00273,0.0,16.1723,0.0736,-0.0736,372420.0,61.58,1158.0,424.65,280.6,5780.0,146.2316808787397,-164.97595596755505,4.438,0.12260846943199885,-0.1426957652840006,1.0,294.34079,39.563118,16.81
5593,FALSE POSITIVE,0,0,1,1,10.42360821,138.01504,0.00762,-0.00762,0.001,5.404,0.199,-0.199,878.3,1.67,515.0,16.64,18.7,4260.0,115.0,-140.0,4.663,0.06,-0.024,0.58,297.33563,41.89048,15.719
5594,FALSE POSITIVE,0,0,1,0,85.517344,181.351,0.0198,-0.0198,0.944,9.331,0.38,-0.38,270.2,3.04,482.0,12.75,12.9,5592.0,75.0,-75.0,4.115,0.195,-0.09,1.451,289.19958,49.305721,14.513
5595,FALSE POSITIVE,1,0,0,0,161.2529031,189.10446,0.00149,-0.00149,0.227,24.3711,0.0719,-0.0719,94008.0,59.07,652.0,42.81,576.6,9341.0,263.0,-451.0,4.222,0.105,-0.245,1.87,298.93646,40.39175,7.391
5596,FALSE POSITIVE,1,0,0,0,94.212787,196.3636,0.0171,-0.0171,0.001,14.48,2.7,-2.7,55654.0,35.89,597.0,30.09,112.3,6911.0,194.0,-242.0,4.038,0.406,-0.145,1.501,289.74249,39.267059,7.899
5597,FALSE POSITIVE,1,0,0,0,147.863607,259.53,0.0124,-0.0124,0.2482,1.948,0.35,-0.35,560.0,2.03,305.0,2.05,6.6,5485.0,154.0,-149.0,4.556,0.021,-0.242,0.867,289.86099,40.055641,15.109
5598,FALSE POSITIVE,0,1,0,0,1.123258617,132.02671,0.00287,-0.00287,0.513,4.27355,0.00742,-0.00742,377580.0,150.94,3215.0,25226.88,779.2,7945.0,193.0,-358.0,4.023,0.204,-0.136,2.17,292.43274,45.853409,15.01
5599,FALSE POSITIVE,0,1,0,0,4.618767943,133.386655,0.000197,-0.000197,0.004,6.03,0.0105,-0.0105,32609.0,32.36,1565.0,1418.08,674.9,6195.0,169.0,-187.0,3.937,0.472,-0.157,1.781,297.31537,49.706081,11.685
5600,FALSE POSITIVE,0,1,0,0,10.306982793,143.7331641,6.95e-05,-6.95e-05,0.564,11.4277,0.00381,-0.00381,341790.0,81.21,960.0,200.8,3691.9,5912.0,160.0,-160.0,4.225,0.258,-0.172,1.217,292.26981,37.6982,13.545
5601,FALSE POSITIVE,0,1,1,0,0.823014905,132.160787,0.00067,-0.00067,1.247,3.5426,0.0418,-0.0418,850.5,22.17,1482.0,1136.75,130.5,4975.0,79.0,-79.0,4.614,0.012,-0.051,0.724,294.47253,38.67551,14.221
5602,FALSE POSITIVE,0,1,1,0,0.738527259,132.024142,0.00032,-0.00032,1.171,1.2174,0.0182,-0.0182,422.9,49.08,2978.0,18549.81,104.1,5869.0,79.0,-79.0,3.825,0.231,-0.099,2.313,294.25818,38.706928,12.997
5603,FALSE POSITIVE,1,0,0,0,4.4158933,132.9738,0.0102,-0.0102,0.1672,1.155,0.41,-0.41,191.1,1.42,1138.0,395.82,5.8,5977.0,154.0,-206.0,4.473,0.041,-0.041,1.022,295.68594,38.889359,15.417
5604,FALSE POSITIVE,0,1,0,0,1.341078755,131.8392432,5.2e-05,-5.2e-05,0.309,3.86492,0.00475,-0.00475,112150.0,41.8,1968.0,3533.56,1829.3,6368.0,160.0,-208.0,4.323,0.105,-0.195,1.225,291.70963,38.92136,13.682
5605,FALSE POSITIVE,0,1,0,0,0.634131057,131.78951,0.00815,-0.00815,0.0891,2.851,0.241,-0.241,27.1,0.58,2488.0,9062.53,11.7,6428.0,163.0,-201.0,4.345,0.109,-0.109,1.109,295.88843,39.027901,12.939
5606,FALSE POSITIVE,0,1,0,0,0.504296702,131.905285,0.000187,-0.000187,1.2942,1.4145,0.0377,-0.0377,5995.4,50.41,2694.0,12445.73,231.8,6140.0,166.0,-178.0,4.243,0.204,-0.204,1.187,294.55844,39.13765,13.318
5607,FALSE POSITIVE,0,1,0,0,75.378956896,167.1066034,9.16e-05,-9.16e-05,0.273,7.70352,0.00559,-0.00559,539180.0,58.76,365.0,4.17,1886.6,5420.0,162.0,-146.0,4.596,0.03,-0.12,0.771,297.62912,41.64151,14.863
5608,FALSE POSITIVE,1,0,0,0,0.607538435,131.70989,0.00424,-0.00424,0.9849,5.549,0.308,-0.308,34.9,1.34,3219.0,25377.69,30.4,7076.0,188.0,-259.0,4.147,0.115,-0.377,1.691,291.49722,47.463509,12.156
5609,FALSE POSITIVE,1,0,1,1,5.2438528,132.6659,0.0271,-0.0271,0.583,10.539,0.566,-0.566,135.8,1.11,1016.0,251.99,17.8,5815.0,175.0,-210.0,4.5,0.052,-0.195,0.918,291.87799,41.769581,15.656
5610,FALSE POSITIVE,0,1,0,0,7.946367138,135.0947711,4.39e-05,-4.39e-05,0.636,2.58667,0.0024,-0.0024,278090.0,36.01,629.0,36.92,1228.9,4789.0,143.0,-143.0,4.678,0.052,-0.032,0.573,298.25183,40.90353,13.811
5611,FALSE POSITIVE,1,0,0,0,7.346159047,136.8912771,6.36e-05,-6.36e-05,0.945,6.5974,0.00336,-0.00336,121810.0,44.48,835.0,114.57,2541.2,5616.0,169.0,-169.0,4.574,0.042,-0.168,0.81,299.2717,40.972389,15.63
5612,FALSE POSITIVE,0,1,0,0,10.738427243,139.893962,0.000481,-0.000481,0.036,2.3544,0.0168,-0.0168,1684.2,6.96,1137.0,394.4,112.8,6180.0,173.0,-173.0,4.007,0.292,-0.117,1.686,284.58551,41.009579,11.809
5613,FALSE POSITIVE,0,1,0,0,23.832382513,143.2182023,6.81e-05,-6.81e-05,0.664,7.06068,0.00358,-0.00358,279000.0,63.78,623.0,35.58,2389.2,5722.0,154.0,-188.0,4.454,0.067,-0.202,1.0,284.94107,42.113159,15.581
5614,FALSE POSITIVE,0,1,1,0,1.428766771,132.1908553,0.008911113748378729,-0.008911113748378729,0.354,3.9753,0.3187360541864822,-0.3187360541864822,92.2,1.01,1737.0,2157.42,3.6,6197.0,172.0,-216.0,4.449,0.05,-0.2,1.035,286.92691,42.108849,14.701
5615,FALSE POSITIVE,0,0,1,0,14.5567427,135.6994,0.0056,-0.0056,0.4308,1.421,0.412,-0.412,185.1,1.38,783.0,89.02,8.9,6153.0,154.0,-196.0,4.471,0.046,-0.046,0.993,293.04248,42.11232,14.927
5616,FALSE POSITIVE,0,1,0,0,1.106560721,132.3745985,9.89e-05,-9.89e-05,0.531,2.64151,0.0037,-0.0037,253680.0,47.63,1782.0,2382.7,643.6,6205.0,174.0,-217.0,4.534,0.048,-0.204,0.873,293.10742,42.122589,15.415
5617,FALSE POSITIVE,1,0,0,0,4.1747072,134.604,0.008911113748378729,-0.008911113748378729,0.7967733323831242,11.13,0.3187360541864822,-0.3187360541864822,30620.113982326115,129.97391676168758,1148.5956385404788,1914.16,326.634421322691,5727.70681299886,146.2316808787397,-164.97595596755505,4.303515535917901,0.12260846943199885,-0.1426957652840006,1.7792880558722919,295.63531,43.115688,12.472
5618,FALSE POSITIVE,0,0,0,1,0.622303871,132.0916,0.0115,-0.0115,0.338,1.84,0.28,-0.28,80.9,0.77,2032.0,4050.15,9.9,5672.0,170.0,-153.0,4.447,0.14,-0.155,0.853,282.31512,43.266312,14.519
5619,FALSE POSITIVE,1,0,0,0,23.3924063,139.7612,0.0153,-0.0153,0.3153,3.416,0.443,-0.443,62.3,0.84,701.0,57.23,8.1,6221.0,150.0,-183.0,4.4,0.074,-0.074,1.05,284.17172,43.200809,12.845
5620,FALSE POSITIVE,0,1,0,0,3.326193904,133.329774,0.000104,-0.000104,0.001,2.08375,0.00683,-0.00683,178470.0,14.72,521.0,17.41,502.0,3520.0,47.0,-47.0,4.906,0.035,-0.032,0.349,291.15067,43.285301,14.888
5621,FALSE POSITIVE,0,1,0,0,12.823275455,136.1765764,4.89e-05,-4.89e-05,0.93,5.32062,0.00229,-0.00229,121990.0,44.29,743.0,72.0,2541.7,5973.0,179.0,-197.0,4.562,0.036,-0.204,0.826,296.1174,44.232841,15.626
5622,FALSE POSITIVE,0,1,0,0,37.183276326,158.645758,0.000123,-0.000123,0.003,14.0996,0.00541,-0.00541,221200.0,55.0,594.0,29.41,2648.4,5657.0,169.0,-152.0,4.23,0.294,-0.196,1.168,296.8732,44.241341,13.84
5623,FALSE POSITIVE,0,1,0,0,5.065329723,134.9819163,2.1e-05,-2.1e-05,0.725,4.90392,0.00071,-0.00071,155610.0,60.35,1315.0,705.6,5497.0,6350.0,170.0,-207.0,4.233,0.185,-0.185,1.286,297.29782,44.281658,13.955
5624,FALSE POSITIVE,0,1,0,0,9.380632783,132.5586444,9.25e-05,-9.25e-05,1.084,4.295,0.00467,-0.00467,65833.0,46.72,846.0,120.99,1053.1,5926.0,141.0,-195.0,4.519,0.048,-0.192,0.913,282.11639,44.373489,15.435
5625,FALSE POSITIVE,0,1,0,0,3.359470825,133.952372,0.000111,-0.000111,1.281,2.14715,0.0046,-0.0046,2707.8,129.93,2421.0,8125.7,504.1,6587.0,176.0,-215.0,3.531,0.36,-0.112,3.514,290.65009,45.782429,12.983
5626,FALSE POSITIVE,0,1,0,0,20.729255112,134.55034,5.69e-05,-5.69e-05,0.575,7.53677,0.00294,-0.00294,341970.0,53.87,567.0,24.47,2957.7,5256.0,158.0,-142.0,4.502,0.1,-0.137,0.802,293.42542,45.760849,14.807
5627,FALSE POSITIVE,0,1,0,0,3.796448299,131.37037,0.0037,-0.0037,0.249,11.5917,0.0103,-0.0103,522880.0,232.39,2577.0,10412.56,1487.2,8117.0,251.0,-334.0,3.748,0.442,-0.078,3.07,295.82617,45.78764,14.005
5628,FALSE POSITIVE,1,0,0,0,0.64585177,131.889136,5.89e-05,-5.89e-05,1.138,1.97644,0.00624,-0.00624,308500.0,51.1,1234.0,543.24,808.3,4399.0,125.0,-156.0,4.788,0.075,-0.03,0.463,284.99713,45.886688,15.33
5629,FALSE POSITIVE,0,1,0,0,1.70192371,131.955498,0.000194,-0.000194,0.906,3.0271,0.0121,-0.0121,49833.0,40.15,1704.0,1993.63,351.1,5826.0,78.0,-78.0,4.273,0.125,-0.112,1.262,297.50986,47.054489,12.533
5630,FALSE POSITIVE,0,1,0,0,3.008602107,132.923023,0.000153,-0.000153,0.948,4.34296,0.00886,-0.00886,120270.0,56.15,1343.0,768.47,502.0,6033.0,163.0,-181.0,4.398,0.108,-0.201,1.026,298.71655,47.014519,13.053
5631,FALSE POSITIVE,0,1,0,0,0.846291334,132.1935855,4.23e-05,-4.23e-05,0.779,1.79962,0.00338,-0.00338,190190.0,30.8,1243.0,562.86,1049.3,4627.0,139.0,-139.0,4.721,0.048,-0.028,0.526,286.84036,47.173309,15.994
5632,FALSE POSITIVE,0,1,0,0,1.930451347,131.770748,0.00014,-0.00014,1.121,3.87956,0.0081,-0.0081,53075.0,58.77,1623.0,1637.68,602.3,6154.0,193.0,-265.0,4.399,0.07,-0.21,1.168,296.69858,47.137741,13.017
5633,FALSE POSITIVE,0,1,0,0,6.840305932,137.5713643,5.1e-05,-5.1e-05,1.094,4.32742,0.00366,-0.00366,124930.0,62.08,945.0,188.58,2025.7,5970.0,161.0,-197.0,4.521,0.05,-0.2,0.908,295.70044,48.834229,15.445
5634,FALSE POSITIVE,0,0,1,0,1.032967155,131.92284,0.0057,-0.0057,0.025,1.17,0.256,-0.256,127.3,21.22,5990.0,304226.71,8.3,5283.0,153.0,-429.0,2.352,0.032,-0.025,18.959,296.07492,48.8591,12.698
5635,FALSE POSITIVE,0,1,0,0,2.489550708,132.044138,0.000165,-0.000165,1.185,2.84685,0.00873,-0.00873,29839.0,36.91,1281.0,636.43,443.6,6018.0,163.0,-163.0,4.569,0.044,-0.176,0.794,296.47736,48.85371,13.669
5636,FALSE POSITIVE,0,1,0,0,4.81712182,133.10276,0.000111,-0.000111,1.233,2.45699,0.00482,-0.00482,35756.0,43.45,922.0,170.42,445.3,5419.0,161.0,-161.0,4.581,0.032,-0.128,0.795,285.47064,48.927292,15.973
5637,FALSE POSITIVE,1,0,1,0,0.824181335,131.68906,0.00154,-0.00154,1.174,2.4864,0.0938,-0.0938,224.7,18.2,1912.0,3155.32,40.2,5977.0,160.0,-178.0,4.514,0.065,-0.195,0.883,298.75528,40.665218,14.638
5638,FALSE POSITIVE,0,0,1,0,2.45261841,133.60879,0.00766,-0.00766,0.3595,1.9,0.226,-0.226,85.5,0.69,1108.0,355.92,8.8,5216.0,165.0,-137.0,4.564,0.046,-0.046,0.751,290.46756,40.056438,15.223
5639,FALSE POSITIVE,0,0,0,1,0.706423768,132.15228,0.00275,-0.00275,0.71,1.0597,0.0884,-0.0884,46.1,1.16,2845.0,15425.08,15.9,6514.0,181.0,-227.0,4.09,0.258,-0.172,1.585,290.55087,43.994362,12.892
5640,FALSE POSITIVE,0,0,0,1,25.9534494,154.8716,0.028,-0.028,0.6188,6.001,0.61,-0.61,528.9,2.06,554.0,22.3,10.5,5591.0,181.0,-168.0,4.559,0.024,-0.024,0.86,293.66006,38.964008,15.79
5641,FALSE POSITIVE,1,0,0,0,25.95193721,154.881253,0.000336,-0.000336,0.51,15.9897,0.0217,-0.0217,399170.0,123.34,904.0,157.59,915.3,6569.0,188.0,-236.0,4.008,0.357,-0.153,1.729,293.69543,38.982792,9.277
5642,FALSE POSITIVE,0,1,0,0,31.024310431,158.8651537,3.94e-05,-3.94e-05,1.009,7.63621,0.00212,-0.00212,96480.0,93.29,783.0,88.89,4403.8,6011.0,164.0,-164.0,3.998,0.273,-0.117,1.741,286.15421,39.065708,12.512
5643,FALSE POSITIVE,1,0,0,0,1.78752921,132.4646,0.0229,-0.0229,0.064,5.315,0.189,-0.189,62.9,5.86,3868.0,52997.01,16.0,6286.0,157.0,-188.0,3.056,0.435,-0.145,7.342,295.43771,40.120998,11.8
5644,FALSE POSITIVE,1,0,0,0,1.77555333,131.92,0.0238,-0.0238,0.9299,14.41,1.1,-1.1,83.5,1.26,1786.0,2402.56,14.1,6594.0,158.0,-219.0,4.39,0.06,-0.06,1.138,295.43936,40.147449,13.335
5645,FALSE POSITIVE,1,0,0,0,1.37347867,132.22105,0.00689,-0.00689,0.9848,12.62,1.8,-1.8,289.9,4.25,2505.0,9313.26,27.2,6877.0,191.0,-250.0,4.028,0.248,-0.248,1.753,296.83371,40.16124,12.821
5646,FALSE POSITIVE,1,0,0,0,1.00960235,131.6797,0.0146,-0.0146,0.992,7.847,0.293,-0.293,31.9,1.94,2885.0,16358.66,12.5,6028.0,200.0,-181.0,3.724,0.664,-0.166,2.412,296.8522,40.166519,13.572
5647,FALSE POSITIVE,0,1,0,1,1.060996585,132.53457,0.00415,-0.00415,1.141,2.6494,0.0103,-0.0103,41142.0,64.99,1968.0,3542.31,339.5,5433.0,197.0,-164.0,4.154,0.331,-0.178,1.348,297.87564,40.10746,14.34
5648,FALSE POSITIVE,1,0,0,0,2.735152701,133.6322499,0.008911113748378729,-0.008911113748378729,0.955,0.1046,0.3187360541864822,-0.3187360541864822,283.3,3.27,1679.0,1875.08,4.7,6333.0,69.0,-88.0,4.198,0.11,-0.11,1.523,297.87741,40.120781,13.911
5649,FALSE POSITIVE,0,1,0,0,9.459993213,138.3433458,3.86e-05,-3.86e-05,0.743,5.3012,0.00195,-0.00195,237600.0,51.89,766.0,81.31,3164.4,5569.0,149.0,-149.0,4.566,0.038,-0.152,0.829,288.69742,41.059231,12.989
5650,FALSE POSITIVE,0,1,0,0,3.79187443,134.134368,7.07e-05,-7.07e-05,0.798,3.5521,0.00473,-0.00473,230740.0,47.49,1004.0,240.31,1111.9,5622.0,168.0,-151.0,4.619,0.032,-0.128,0.723,295.15628,41.052559,13.764
5651,FALSE POSITIVE,0,1,0,0,17.844323157,133.6947708,2.76e-05,-2.76e-05,0.757,5.07999,0.00068,-0.00068,222360.0,90.67,874.0,138.25,4456.6,5993.0,190.0,-211.0,4.114,0.299,-0.161,1.485,296.3493,41.072968,13.745
5652,FALSE POSITIVE,1,0,0,0,1.36293943,132.7485,0.0155,-0.0155,1.13,10.32,1.5,-1.5,54.4,31.28,2630.0,11346.02,15.8,6831.0,190.0,-286.0,3.971,0.293,-0.158,2.106,296.82806,41.192028,13.658
5653,FALSE POSITIVE,1,0,0,0,185.103836,296.7426,0.0133,-0.0133,0.019,4.19,0.478,-0.478,581.4,14.63,670.0,47.72,10.9,4992.0,109.0,-109.0,2.921,0.033,-0.027,6.226,294.96524,44.360481,13.623
5654,FALSE POSITIVE,0,1,0,0,1.267693801,132.120397,0.000112,-0.000112,0.589,3.57993,0.00624,-0.00624,333640.0,64.84,1606.0,1572.85,713.8,5446.0,191.0,-172.0,4.388,0.162,-0.198,0.961,295.67706,42.111355,13.62
5655,FALSE POSITIVE,0,1,0,0,0.85450941,132.2059,0.0151,-0.0151,0.4204,3.723,0.723,-0.723,13.7,0.35,1928.0,3269.09,9.0,5922.0,156.0,-150.0,4.454,0.08,-0.08,0.921,290.87341,42.277828,12.812
5656,FALSE POSITIVE,1,0,0,0,7.0435762,136.2789,0.008911113748378729,-0.008911113748378729,0.7967733323831242,15.76,0.3187360541864822,-0.3187360541864822,30620.113982326115,129.97391676168758,1148.5956385404788,567.89,326.634421322691,5727.70681299886,146.2316808787397,-164.97595596755505,4.303515535917901,0.12260846943199885,-0.1426957652840006,1.7792880558722919,292.93964,42.244156,12.484
5657,FALSE POSITIVE,1,0,0,0,366.71923,185.6459,0.0355,-0.0355,0.592,9.8,1.1,-1.1,246.4,3.35,383.0,5.09,9.8,6295.0,173.0,-173.0,3.907,0.285,-0.114,2.049,295.19839,44.419601,13.302
5658,FALSE POSITIVE,0,1,1,0,6.373454978,136.899832,0.000398,-0.000398,1.284,3.9377,0.0198,-0.0198,6084.6,51.6,1169.0,441.1,258.1,5953.0,177.0,-159.0,4.161,0.344,-0.185,1.254,295.9227,43.285881,13.583
5659,FALSE POSITIVE,1,0,1,0,0.811390968,131.8759,0.00231,-0.00231,0.345,1.0114,0.0847,-0.0847,139.9,14.74,5043.0,153237.23,19.2,4994.0,37.0,-150.0,2.682,0.033,-0.027,12.487,298.05032,43.23317,11.817
5660,FALSE POSITIVE,1,0,0,0,14.6494599,132.1027,0.0128,-0.0128,0.175,2.883,0.396,-0.396,221.0,1.0,574.0,25.65,7.4,5017.0,151.0,-134.0,4.585,0.062,-0.062,0.688,282.79242,43.374859,15.376
5661,FALSE POSITIVE,1,0,0,0,8.467706136,139.412302,0.000103,-0.000103,1.054,4.05376,0.00499,-0.00499,77324.0,43.98,844.0,120.02,976.0,5873.0,146.0,-161.0,4.554,0.036,-0.204,0.843,287.12943,43.344131,14.408
5662,FALSE POSITIVE,0,1,0,0,24.70361995,136.13429,0.000348,-0.000348,0.206,6.9719,0.0238,-0.0238,217540.0,30.13,464.0,10.99,268.7,5030.0,151.0,-136.0,4.665,0.028,-0.077,0.65,287.18448,43.367088,15.517
5663,FALSE POSITIVE,1,0,0,0,5.1348689,134.236,0.0286,-0.0286,1.137,48.69,4.2,-4.2,115.8,16.17,1040.0,276.25,36.1,5515.0,166.0,-149.0,4.357,0.175,-0.214,1.001,292.4931,44.333439,14.49
5664,FALSE POSITIVE,0,1,0,0,5.251918489,136.74098,1.86e-05,-1.86e-05,0.317,5.59653,0.0,0.0,296480.0,51.51,1060.0,299.43,6979.7,6099.0,164.0,-200.0,4.511,0.05,-0.2,0.919,295.00055,44.321018,14.912
5665,FALSE POSITIVE,0,1,0,0,43.263305017,150.3780757,9.75e-05,-9.75e-05,0.555,10.0915,0.0054,-0.0054,359090.0,62.75,505.0,15.38,2415.6,5623.0,169.0,-169.0,4.4,0.167,-0.204,0.917,296.3717,44.383541,14.977
5666,FALSE POSITIVE,0,1,0,0,6.042029838,132.205367,0.000606,-0.000606,0.689,8.0666,0.0426,-0.0426,132860.0,23.94,729.0,66.7,312.5,5030.0,165.0,-165.0,4.67,0.055,-0.055,0.587,296.55756,44.31023,13.373
5667,FALSE POSITIVE,0,0,1,0,5.40597608,131.61052,0.00315,-0.00315,0.013,2.79,0.133,-0.133,461.0,31.78,2818.0,14885.1,23.5,4840.0,84.0,-120.0,2.56,0.03,-0.03,15.355,297.29306,44.355251,12.504
5668,FALSE POSITIVE,0,1,1,1,0.645850521,131.88911,0.0032,-0.0032,0.476,1.2082,0.0931,-0.0931,54.9,0.69,1941.0,3366.81,16.8,5381.0,159.0,-143.0,4.426,0.144,-0.192,0.911,285.00354,45.887951,14.107
5669,FALSE POSITIVE,0,1,1,0,18.84497113,149.94759,0.00147,-0.00147,0.895,4.9442,0.0865,-0.0865,4143.4,5.35,552.0,21.89,79.8,5220.0,173.0,-157.0,4.578,0.084,-0.056,0.695,288.27121,45.87661,15.695
5670,FALSE POSITIVE,0,1,0,0,14.759477667,139.7828128,5.85e-05,-5.85e-05,0.56,9.7746,0.00312,-0.00312,357470.0,76.06,862.0,130.69,3813.5,6522.0,158.0,-198.0,4.407,0.065,-0.208,1.105,292.7402,45.80151,13.822
5671,FALSE POSITIVE,0,1,0,0,1.588298157,132.1833032,9.03e-05,-9.03e-05,0.855,4.37027,0.00538,-0.00538,165030.0,120.0,2773.0,13941.82,1071.6,7742.0,244.0,-298.0,4.024,0.187,-0.153,2.094,297.20245,45.849861,12.186
5672,FALSE POSITIVE,1,0,0,0,1.38385822,132.762,0.008911113748378729,-0.008911113748378729,0.7967733323831242,1.0,0.3187360541864822,-0.3187360541864822,30620.113982326115,129.97391676168758,1148.5956385404788,234049.39,326.634421322691,5727.70681299886,146.2316808787397,-164.97595596755505,4.303515535917901,0.12260846943199885,-0.1426957652840006,1.7792880558722919,287.33417,45.924709,14.367
5673,FALSE POSITIVE,0,0,1,1,0.79708975,131.8481,0.0117,-0.0117,0.53,3.301,0.401,-0.401,19.3,0.54,2262.0,6174.2,9.8,6056.0,163.0,-181.0,4.271,0.185,-0.185,1.196,300.55823,44.570061,13.391
5674,FALSE POSITIVE,0,0,1,0,8.5412411,131.6163,0.0127,-0.0127,0.793,3.654,0.385,-0.385,298.8,1.4,767.0,81.55,10.7,5602.0,168.0,-168.0,4.614,0.032,-0.136,0.732,299.16739,47.185692,15.661
5675,FALSE POSITIVE,1,0,0,0,659.2907,254.33,0.0171,-0.0171,0.982,22.106,0.895,-0.895,338.1,4.66,322.0,2.53,27.0,6917.0,83.0,-83.0,4.05,0.018,-0.018,1.837,294.37708,47.289928,10.629
5676,FALSE POSITIVE,0,1,0,0,24.847087207,154.1275658,2.46e-05,-2.46e-05,0.52,7.28274,0.00088,-0.00088,317670.0,52.38,569.0,24.75,6707.7,5644.0,169.0,-152.0,4.55,0.035,-0.196,0.854,294.75986,47.201931,14.608
5677,FALSE POSITIVE,1,0,0,0,0.85574731,131.8240876,0.008911113748378729,-0.008911113748378729,0.7967733323831242,2.01,0.3187360541864822,-0.3187360541864822,30620.113982326115,129.97391676168758,1148.5956385404788,8485.673643191158,326.634421322691,5727.70681299886,146.2316808787397,-164.97595596755505,4.303515535917901,0.12260846943199885,-0.1426957652840006,1.7792880558722919,284.0842,47.373589,15.482
5678,FALSE POSITIVE,0,1,0,0,20.867855659,136.4038679,4.62e-05,-4.62e-05,1.045,5.73122,0.0023,-0.0023,82601.0,53.53,716.0,62.09,2768.6,6095.0,165.0,-184.0,4.378,0.144,-0.192,1.016,284.45453,47.311951,14.492
5679,FALSE POSITIVE,0,1,0,0,3.401949837,134.6247,0.00138,-0.00138,0.958,16.5797,0.0899,-0.0899,2477.0,14.32,2076.0,4391.35,304.0,7094.0,193.0,-236.0,3.905,0.277,-0.092,2.17,290.10678,48.903389,12.471
5680,FALSE POSITIVE,0,1,0,0,2.252822538,131.6331462,4.86e-05,-4.86e-05,0.621,3.41062,0.00162,-0.00162,269850.0,57.6,1462.0,1078.82,1575.9,6116.0,164.0,-182.0,4.431,0.105,-0.18,0.951,294.97415,48.94458,13.387
5681,FALSE POSITIVE,0,0,0,1,2.25284817,131.6206,0.0115,-0.0115,1.043,3.069,0.557,-0.557,60.0,8.61,1940.0,3351.24,8.8,6850.0,71.0,-92.0,4.196,0.08,-0.12,1.53,295.05701,48.976349,13.178
5682,FALSE POSITIVE,0,1,0,0,5.39525573,131.542553,0.001,-0.001,1.0,7.8377,0.0568,-0.0568,104240.0,152.74,1992.0,3721.55,175.7,7216.0,201.0,-251.0,3.768,0.392,-0.098,2.804,285.21619,49.08947,10.143
5683,FALSE POSITIVE,1,0,0,0,0.939740093,131.7401,0.00105,-0.00105,0.5488,3.682,0.413,-0.413,106.5,34.87,7200.0,635197.09,14.3,4297.0,119.0,-123.0,1.663,0.308,-0.308,33.474,286.8252,39.802509,10.147
5684,FALSE POSITIVE,1,1,0,0,265.299451,326.26375,0.00288,-0.00288,0.88,4.563,0.304,-0.304,4946.0,7.1,270.0,1.25,34.3,5873.0,139.0,-174.0,4.547,0.033,-0.187,0.863,290.38962,45.681438,15.518
5685,FALSE POSITIVE,1,1,1,1,265.310499,326.24511,0.00613,-0.00613,0.913,4.013,0.243,-0.243,1530.0,4.69,296.0,1.81,11.6,6108.0,165.0,-220.0,4.471,0.052,-0.208,0.997,290.39124,45.68161,15.279
5686,FALSE POSITIVE,1,0,0,0,3.22598684,134.7245837,0.008911113748378729,-0.008911113748378729,0.7967733323831242,1.67,0.3187360541864822,-0.3187360541864822,30620.113982326115,129.97391676168758,1148.5956385404788,8485.673643191158,326.634421322691,5727.70681299886,146.2316808787397,-164.97595596755505,4.303515535917901,0.12260846943199885,-0.1426957652840006,1.7792880558722919,286.8895,39.107368,13.43
5687,FALSE POSITIVE,0,1,0,0,76.45315813,133.986308,0.000842,-0.000842,1.26,5.1822,0.0432,-0.0432,9662.2,22.89,291.0,1.7,151.8,4831.0,144.0,-158.0,4.713,0.049,-0.025,0.54,290.98013,39.186489,15.312
5688,FALSE POSITIVE,0,1,1,0,7.698431197,137.868033,0.000129,-0.000129,1.149,5.43677,0.00677,-0.00677,42549.0,42.72,878.0,140.16,942.6,5774.0,155.0,-172.0,4.508,0.062,-0.188,0.876,294.19971,39.172379,15.451
5689,FALSE POSITIVE,0,1,0,0,5.194256813,134.5723735,6.51e-05,-6.51e-05,0.378,7.25775,0.00373,-0.00373,38851.0,41.77,1546.0,1349.96,2390.4,6100.0,91.0,-73.0,3.895,0.196,-0.084,2.086,294.5957,39.193748,12.739
5690,FALSE POSITIVE,0,1,0,0,9.761172507,133.7034265,7.86e-05,-7.86e-05,0.343,11.4007,0.00522,-0.00522,205870.0,95.58,1325.0,729.48,3150.9,6468.0,181.0,-250.0,3.893,0.428,-0.114,2.048,296.24484,39.185139,13.773
